method,occupant_name,exit_time_s,congestion_time_total_s,distance_m
Improved A*,75282,179.3,52.875,0
Improved A*,75283,358.3,295.55,0
Improved A*,75284,271.35,204.45,0
Improved A*,75285,148.375,59.95,0
Improved A*,75286,354.825,274.725,0
Improved A*,75287,156.925,45.75,0
Improved A*,75288,285.625,175.5,0
Improved A*,75289,273.275,143.075,0
Improved A*,75290,279.5,145.225,0
Improved A*,75291,288.475,159.975,0
Improved A*,75292,169.8,49.05,0
Improved A*,75293,119.9,6.95,0
Improved A*,75294,133.275,45.075,0
Improved A*,75295,248.675,87.725,0
Improved A*,75296,183.1,35.2,0
Improved A*,75297,234.725,95.375,0
Improved A*,75298,140.975,25.725,0
Improved A*,75299,381.225,294.85,0
Improved A*,75300,229.625,96.35,0
Improved A*,75301,155.575,27.4,0
Improved A*,75302,130.8,40.675,0
Improved A*,75303,85.925,0.35,0
Improved A*,75304,213.775,65.75,0
Improved A*,75305,248.55,171.75,0
Improved A*,75306,211.025,100.15,0
Improved A*,75307,197.875,118.6,0
Improved A*,75308,159.55,44.325,0
Improved A*,75309,256.6,122.3,0
Improved A*,75310,130.95,15.55,0
Improved A*,75311,231.025,103.775,0
Improved A*,75312,215.5,97.75,0
Improved A*,75313,200.35,116.85,0
Improved A*,75314,247.325,117.0,0
Improved A*,75315,253.325,149.05,0
Improved A*,75316,311.275,192.275,0
Improved A*,75317,156.025,29.7,0
Improved A*,75318,219.05,63.475,0
Improved A*,75319,243.25,113.575,0
Improved A*,75320,326.225,193.375,0
Improved A*,75321,334.325,259.5,0
Improved A*,75322,167.325,81.95,0
Improved A*,75323,314.3,230.15,0
Improved A*,75324,244.6,134.275,0
Improved A*,75325,294.05,199.0,0
Improved A*,75326,214.1,94.35,0
Improved A*,75327,210.7,104.4,0
Improved A*,75328,215.45,81.2,0
Improved A*,75329,344.05,179.375,0
Improved A*,75330,253.875,125.45,0
Improved A*,75331,221.25,50.775,0
Improved A*,75332,175.925,51.05,0
Improved A*,75333,273.625,145.825,0
Improved A*,75334,361.575,298.625,0
Improved A*,75335,81.35,1.85,0
Improved A*,75336,114.8,16.725,0
Improved A*,75337,276.6,167.175,0
Improved A*,75338,204.225,69.425,0
Improved A*,75339,256.175,125.075,0
Improved A*,75340,220.1,65.425,0
Improved A*,75341,281.775,140.025,0
Improved A*,75342,210.575,79.15,0
Improved A*,75343,147.475,34.725,0
Improved A*,75344,179.675,68.725,0
Improved A*,75345,213.2,80.75,0
Improved A*,75346,161.625,35.0,0
Improved A*,75347,262.775,107.4,0
Improved A*,75348,228.875,98.05,0
Improved A*,75349,216.575,63.55,0
Improved A*,75350,245.225,96.55,0
Improved A*,75351,330.675,175.175,0
Improved A*,75352,291.325,194.25,0
Improved A*,75353,134.275,4.925,0
Improved A*,75354,192.9,56.875,0
Improved A*,75355,163.35,29.275,0
Improved A*,75356,277.05,155.8,0
Improved A*,75357,208.6,86.8,0
Improved A*,75358,284.925,172.775,0
Improved A*,75359,244.5,124.6,0
Improved A*,75360,253.05,135.2,0
Improved A*,75361,104.825,3.9,0
Improved A*,75362,181.625,50.3,0
Improved A*,75363,151.725,14.925,0
Improved A*,75364,121.4,38.1,0
Improved A*,75365,269.8,210.925,0
Improved A*,75366,179.325,75.325,0
Improved A*,75367,184.75,52.65,0
Improved A*,75368,149.375,47.025,0
Improved A*,75369,159.0,49.675,0
Improved A*,75370,366.625,299.7,0
Improved A*,75371,255.0,91.675,0
Improved A*,75372,285.05,148.475,0
Improved A*,75373,196.675,107.475,0
Improved A*,75374,123.25,14.175,0
Improved A*,75375,298.925,173.5,0
Improved A*,75376,306.1,183.8,0
Improved A*,75377,203.1,60.35,0
Improved A*,75378,332.125,248.675,0
Improved A*,75379,319.275,190.75,0
Improved A*,75380,264.15,163.025,0
Improved A*,75381,228.775,120.4,0
Improved A*,75382,279.575,167.825,0
Improved A*,75383,274.75,159.2,0
Improved A*,75384,195.85,88.8,0
Improved A*,75385,175.75,59.9,0
Improved A*,75386,183.525,59.55,0
Improved A*,75387,261.0,135.125,0
Improved A*,75388,167.0,48.775,0
Improved A*,75389,222.25,124.575,0
Improved A*,75390,196.175,75.5,0
Improved A*,75391,283.675,185.35,0
Improved A*,75392,334.325,265.875,0
Improved A*,75393,125.675,9.325,0
Improved A*,75394,298.05,147.6,0
Improved A*,75395,244.8,96.15,0
Improved A*,75396,236.2,117.95,0
Improved A*,75397,404.2,310.425,0
Improved A*,75398,373.6,324.55,0
Improved A*,75399,240.8,117.525,0
Improved A*,75400,110.975,14.7,0
Improved A*,75401,249.95,131.55,0
Improved A*,75402,229.8,154.025,0
Improved A*,75403,222.9,136.45,0
Improved A*,75404,221.375,91.125,0
Improved A*,75405,230.65,89.15,0
Improved A*,75406,136.725,21.275,0
Improved A*,75407,229.025,109.975,0
Improved A*,75408,279.175,121.1,0
Improved A*,75409,128.85,17.35,0
Improved A*,75410,325.325,257.65,0
Improved A*,75411,241.9,93.6,0
Improved A*,75412,323.45,194.225,0
Improved A*,75413,249.175,129.375,0
Improved A*,75414,353.8,269.475,0
Improved A*,75415,406.85,316.55,0
Improved A*,75416,192.275,97.425,0
Improved A*,75417,269.3,177.775,0
Improved A*,75418,328.2,200.55,0
Improved A*,75419,152.075,28.425,0
Improved A*,75420,281.6,173.3,0
Improved A*,75421,296.6,168.875,0
Improved A*,75422,170.2,50.55,0
Improved A*,75423,111.95,15.55,0
Improved A*,75424,273.975,105.65,0
Improved A*,75425,171.35,91.425,0
Improved A*,75426,260.6,160.2,0
Improved A*,75427,179.975,53.05,0
Improved A*,75428,252.325,157.975,0
Improved A*,75429,97.85,5.15,0
Improved A*,75430,271.3,182.275,0
Improved A*,75431,160.775,40.2,0
Improved A*,75432,242.475,115.825,0
Improved A*,75433,363.425,312.675,0
Improved A*,75434,227.6,84.85,0
Improved A*,75435,216.1,104.975,0
Improved A*,75436,205.15,71.7,0
Improved A*,75437,286.675,182.475,0
Improved A*,75438,263.125,143.525,0
Improved A*,75439,314.875,265.225,0
Improved A*,75440,148.875,42.5,0
Improved A*,75441,153.675,21.4,0
Improved A*,75442,260.575,126.75,0
Improved A*,75443,240.35,124.65,0
Improved A*,75444,242.825,61.975,0
Improved A*,75445,197.275,53.125,0
Improved A*,75446,263.975,132.025,0
Improved A*,75447,281.575,138.525,0
Improved A*,75448,280.4,128.525,0
Improved A*,75449,181.3,56.775,0
Improved A*,75450,183.675,68.6,0
Improved A*,75451,329.95,253.4,0
Improved A*,75452,238.7,97.975,0
Improved A*,75453,261.525,138.525,0
Improved A*,75454,125.725,25.5,0
Improved A*,75455,314.475,255.75,0
Improved A*,75456,112.7,15.525,0
Improved A*,75457,182.15,81.425,0
Improved A*,75458,344.3,276.35,0
Improved A*,75459,331.325,252.475,0
Improved A*,75460,326.825,234.55,0
Improved A*,75461,301.55,171.75,0
Improved A*,75462,347.125,265.125,0
Improved A*,75463,117.025,26.225,0
Improved A*,75464,264.925,143.75,0
Improved A*,75465,186.45,71.175,0
Improved A*,75466,252.6,115.2,0
Improved A*,75467,384.975,305.3,0
Improved A*,75468,230.675,107.775,0
Improved A*,75469,239.275,108.5,0
Improved A*,75470,187.975,67.425,0
Improved A*,75471,242.025,65.775,0
Improved A*,75472,150.925,41.625,0
Improved A*,75473,122.15,7.775,0
Improved A*,75474,172.675,40.5,0
Improved A*,75475,263.775,138.8,0
Improved A*,75476,181.925,66.7,0
Improved A*,75477,146.775,31.925,0
Improved A*,75478,301.225,195.275,0
Improved A*,75479,164.125,66.175,0
Improved A*,75480,223.175,101.125,0
Improved A*,75481,143.925,60.575,0
Improved A*,75482,248.925,144.825,0
Improved A*,75483,129.875,7.225,0
Improved A*,75484,155.7,36.4,0
Improved A*,75485,247.625,97.575,0
Improved A*,75486,180.425,62.675,0
Improved A*,75487,261.925,128.775,0
Improved A*,75488,275.7,193.7,0
Improved A*,75489,273.8,159.475,0
Improved A*,75490,206.475,53.6,0
Improved A*,75491,115.25,15.6,0
Improved A*,75492,214.4,91.975,0
Improved A*,75493,289.25,191.125,0
Improved A*,75494,287.375,148.625,0
Improved A*,75495,247.25,131.3,0
Improved A*,75496,185.75,61.575,0
Improved A*,75497,262.9,134.95,0
Improved A*,75498,204.025,91.2,0
Improved A*,75499,250.175,93.325,0
Improved A*,75500,177.025,58.375,0
Improved A*,75501,152.875,67.55,0
Improved A*,75502,167.65,30.725,0
Improved A*,75503,259.825,121.925,0
Improved A*,75504,302.65,237.475,0
Improved A*,75505,79.875,0.15,0
Improved A*,75506,247.975,73.95,0
Improved A*,75507,282.325,190.775,0
Improved A*,75508,228.7,47.625,0
Improved A*,75509,330.0,282.275,0
Improved A*,75510,177.875,41.0,0
Improved A*,75511,228.125,57.425,0
Improved A*,75512,118.225,14.15,0
Improved A*,75513,279.575,154.225,0
Improved A*,75514,177.775,61.2,0
Improved A*,75515,192.95,83.0,0
Improved A*,75516,116.625,2.75,0
Improved A*,75517,90.725,6.625,0
Improved A*,75518,121.25,3.775,0
Improved A*,75519,105.4,8.2,0
Improved A*,75520,182.65,77.35,0
Improved A*,75521,120.325,5.425,0
Improved A*,75522,167.4,68.95,0
Improved A*,75523,185.125,44.375,0
Improved A*,75524,209.5,95.025,0
Improved A*,75525,272.35,164.9,0
Improved A*,75526,194.875,71.075,0
Improved A*,75527,152.95,29.875,0
Improved A*,75528,364.575,292.125,0
Improved A*,75529,203.8,113.2,0
Improved A*,75530,261.65,188.25,0
Improved A*,75531,139.475,50.65,0
Improved A*,75532,284.35,143.675,0
Improved A*,75533,90.075,3.225,0
Improved A*,75534,253.1,96.175,0
Improved A*,75535,157.0,38.8,0
Improved A*,75536,363.425,282.025,0
Improved A*,75537,311.7,211.275,0
Improved A*,75538,286.925,148.225,0
Improved A*,75539,112.875,9.85,0
Improved A*,75540,124.9,9.525,0
Improved A*,75541,167.95,57.35,0
Improved A*,75542,162.375,39.075,0
Improved A*,75543,206.875,74.6,0
Improved A*,75544,113.725,2.15,0
Improved A*,75545,259.5,101.5,0
Improved A*,75546,302.55,202.775,0
Improved A*,75547,241.925,34.875,0
Improved A*,75548,159.825,60.725,0
Improved A*,75549,143.625,17.925,0
Improved A*,75550,97.8,1.5,0
Improved A*,75551,349.35,275.5,0
Improved A*,75552,215.175,100.825,0
Improved A*,75553,150.025,28.8,0
Improved A*,75554,165.8,73.825,0
Improved A*,75555,164.8,79.05,0
Improved A*,75556,189.975,74.0,0
Improved A*,75557,245.775,102.4,0
Improved A*,75558,339.25,275.225,0
Improved A*,75559,301.975,200.85,0
Improved A*,75560,133.6,36.75,0
Improved A*,75561,108.875,2.275,0
Improved A*,75562,158.1,70.625,0
Improved A*,75563,248.425,100.425,0
Improved A*,75564,128.525,18.3,0
Improved A*,75565,252.775,117.275,0
Improved A*,75566,292.575,204.075,0
Improved A*,75567,263.75,165.0,0
Improved A*,75568,206.65,90.85,0
Improved A*,75569,191.025,58.525,0
Improved A*,75570,359.4,263.175,0
Improved A*,75571,267.15,111.75,0
Improved A*,75572,375.825,298.85,0
Improved A*,75573,254.725,106.15,0
Improved A*,75574,236.55,106.625,0
Improved A*,75575,355.975,306.85,0
Improved A*,75576,191.475,55.025,0
Improved A*,75577,274.0,145.15,0
Improved A*,75578,191.85,68.75,0
Improved A*,75579,144.9,33.25,0
Improved A*,75580,227.175,160.0,0
Improved A*,75581,260.575,148.65,0
Improved A*,75582,346.1,272.225,0
Improved A*,75583,237.15,106.65,0
Improved A*,75584,187.275,85.9,0
Improved A*,75585,218.55,106.425,0
Improved A*,75586,176.825,93.05,0
Improved A*,75587,251.325,101.575,0
Improved A*,75588,218.55,94.075,0
Improved A*,75589,230.725,116.275,0
Improved A*,75590,227.1,117.35,0
Improved A*,75591,327.825,241.2,0
Improved A*,75592,179.9,65.175,0
Improved A*,75593,354.6,290.125,0
Improved A*,75594,276.225,166.175,0
Improved A*,75595,361.2,296.675,0
Improved A*,75596,162.7,55.75,0
Improved A*,75597,239.675,179.525,0
Improved A*,75598,243.6,138.025,0
Improved A*,75599,359.325,276.225,0
Improved A*,75600,116.45,28.75,0
Improved A*,75601,357.0,282.375,0
Improved A*,75602,259.675,124.625,0
Improved A*,75603,190.45,74.375,0
Improved A*,75604,179.15,40.675,0
Improved A*,75605,166.0,45.3,0
Improved A*,75606,230.325,108.2,0
Improved A*,75607,150.15,47.45,0
Improved A*,75608,201.5,97.95,0
Improved A*,75609,262.575,152.525,0
Improved A*,75610,291.225,232.7,0
Improved A*,75611,311.775,245.0,0
Improved A*,75612,264.575,156.0,0
Improved A*,75613,127.65,19.225,0
Improved A*,75614,198.125,85.95,0
Improved A*,75615,132.85,34.925,0
Improved A*,75616,293.65,213.25,0
Improved A*,75617,113.4,3.525,0
Improved A*,75618,320.75,187.025,0
Improved A*,75619,242.275,122.075,0
Improved A*,75620,268.375,149.025,0
Improved A*,75621,304.9,147.05,0
Improved A*,75622,246.35,121.475,0
Improved A*,75623,229.725,149.75,0
Improved A*,75624,171.725,40.55,0
Improved A*,75625,224.925,98.275,0
Improved A*,75626,140.85,29.85,0
Improved A*,75627,258.575,125.025,0
Improved A*,75628,91.3,0.15,0
Improved A*,75629,130.025,4.2,0
Improved A*,75630,260.2,188.075,0
Improved A*,75631,277.8,162.35,0
Improved A*,75632,352.6,283.45,0
Improved A*,75633,226.5,116.95,0
Improved A*,75634,265.575,131.375,0
Improved A*,75635,326.3,242.0,0
Improved A*,75636,248.1,138.25,0
Improved A*,75637,94.525,9.675,0
Improved A*,75638,152.125,36.85,0
Improved A*,75639,212.95,91.125,0
Improved A*,75640,245.625,94.875,0
Improved A*,75641,373.55,295.85,0
Improved A*,75642,197.05,115.5,0
Improved A*,75643,292.55,159.85,0
Improved A*,75644,239.725,142.9,0
Improved A*,75645,102.1,14.3,0
Improved A*,75646,339.625,238.4,0
Improved A*,75647,249.975,162.25,0
Improved A*,75648,195.55,72.025,0
Improved A*,75649,316.475,228.4,0
Improved A*,75650,207.125,68.05,0
Improved A*,75651,187.2,54.9,0
Improved A*,75652,218.3,47.75,0
Improved A*,75653,250.725,73.4,0
Improved A*,75654,135.125,25.6,0
Improved A*,75655,367.1,267.2,0
Improved A*,75656,206.8,81.15,0
Improved A*,75657,186.625,74.025,0
Improved A*,75658,272.675,124.75,0
Improved A*,75659,274.925,143.2,0
Improved A*,75660,266.025,153.45,0
Improved A*,75661,203.5,97.4,0
Improved A*,75662,89.8,10.125,0
Improved A*,75663,85.4,2.65,0
Improved A*,75664,265.05,140.1,0
Improved A*,75665,311.575,181.675,0
Improved A*,75666,374.625,297.0,0
Improved A*,75667,178.6,52.9,0
Improved A*,75668,312.7,257.7,0
Improved A*,75669,288.3,173.275,0
Improved A*,75670,169.8,37.175,0
Improved A*,75671,111.35,25.475,0
Improved A*,75672,157.7,20.4,0
Improved A*,75673,143.35,43.05,0
Improved A*,75674,323.275,234.725,0
Improved A*,75675,332.25,187.1,0
Improved A*,75676,226.3,89.975,0
Improved A*,75677,100.125,1.825,0
Improved A*,75678,76.5,1.025,0
Improved A*,75679,227.925,149.1,0
Improved A*,75680,91.775,6.825,0
Improved A*,75681,217.775,98.65,0
Improved A*,75682,200.05,68.05,0
Improved A*,75683,227.15,128.6,0
Improved A*,75684,270.175,170.225,0
Improved A*,75685,368.55,291.35,0
Improved A*,75686,173.525,71.85,0
Improved A*,75687,334.35,285.875,0
Improved A*,75688,122.625,5.975,0
Improved A*,75689,129.5,18.275,0
Improved A*,75690,104.05,9.75,0
Improved A*,75691,331.15,217.0,0
Improved A*,75692,337.45,267.925,0
Improved A*,75693,194.825,74.95,0
Improved A*,75694,221.625,100.45,0
Improved A*,75695,292.45,171.25,0
Improved A*,75696,132.0,19.975,0
Improved A*,75697,178.35,51.05,0
Improved A*,75698,370.0,279.275,0
Improved A*,75699,241.525,116.7,0
Improved A*,75700,87.65,0.825,0
Improved A*,75701,180.225,73.425,0
Improved A*,75702,232.45,96.95,0
Improved A*,75703,203.75,97.675,0
Improved A*,75704,306.75,209.7,0
Improved A*,75705,298.125,172.9,0
Improved A*,75706,100.875,7.25,0
Improved A*,75707,310.825,177.975,0
Improved A*,75708,305.475,180.375,0
Improved A*,75709,104.05,4.725,0
Improved A*,75710,281.925,172.225,0
Improved A*,75711,136.0,38.575,0
Improved A*,75712,267.45,119.225,0
Improved A*,75713,205.925,128.075,0
Improved A*,75714,190.175,93.2,0
Improved A*,75715,219.4,105.525,0
Improved A*,75716,130.125,17.7,0
Improved A*,75717,134.75,30.225,0
Improved A*,75718,204.1,119.4,0
Improved A*,75719,139.8,15.575,0
Improved A*,75720,134.175,18.1,0
Improved A*,75721,292.225,199.05,0
Improved A*,75722,99.7,4.95,0
Improved A*,75723,82.775,0.15,0
Improved A*,75724,168.5,50.95,0
Improved A*,75725,94.85,7.95,0
Improved A*,75726,188.0,81.925,0
Improved A*,75727,276.25,173.275,0
Improved A*,75728,166.175,35.825,0
Improved A*,75729,168.975,50.275,0
Improved A*,75730,264.45,134.85,0
Improved A*,75731,138.025,25.5,0
Improved A*,75732,162.1,28.9,0
Improved A*,75733,176.525,47.025,0
Improved A*,75734,164.05,55.625,0
Improved A*,75735,160.8,40.625,0
Improved A*,75736,180.525,58.425,0
Improved A*,75737,212.375,59.9,0
Improved A*,75738,224.225,88.35,0
Improved A*,75739,178.625,47.3,0
Improved A*,75740,126.75,23.325,0
Improved A*,75741,150.325,25.475,0
Improved A*,75742,309.2,187.775,0
Improved A*,75743,211.95,81.55,0
Improved A*,75744,212.35,90.7,0
Improved A*,75745,308.375,172.15,0
Improved A*,75746,247.125,107.9,0
Improved A*,75747,200.425,84.075,0
Improved A*,75748,345.4,280.575,0
Improved A*,75749,318.625,208.725,0
Improved A*,75750,193.525,74.525,0
Improved A*,75751,232.625,50.325,0
Improved A*,75752,306.15,173.225,0
Improved A*,75753,281.625,142.125,0
Improved A*,75754,369.025,296.3,0
Improved A*,75755,357.25,267.275,0
Improved A*,75756,220.3,117.425,0
Improved A*,75757,212.925,121.075,0
Improved A*,75758,198.75,72.825,0
Improved A*,75759,336.375,193.05,0
Improved A*,75760,221.1,87.2,0
Improved A*,75761,185.4,47.15,0
Improved A*,75762,146.45,42.95,0
Improved A*,75763,296.3,225.85,0
Improved A*,75764,183.5,54.875,0
Improved A*,75765,121.175,12.725,0
Improved A*,75766,312.675,204.375,0
Improved A*,75767,163.725,76.7,0
Improved A*,75768,124.35,4.45,0
Improved A*,75769,370.35,276.35,0
Improved A*,75770,287.75,187.925,0
Improved A*,75771,285.95,126.625,0
Improved A*,75772,288.425,176.325,0
Improved A*,75773,320.775,210.525,0
Improved A*,75774,348.15,255.55,0
Improved A*,75775,174.975,41.3,0
Improved A*,75776,232.075,115.3,0
Improved A*,75777,229.375,76.5,0
Improved A*,75778,322.375,191.0,0
Improved A*,75779,262.45,201.5,0
Improved A*,75780,165.025,60.6,0
Improved A*,75781,269.675,145.075,0
Improved A*,75782,257.5,106.2,0
Improved A*,75783,143.875,13.7,0
Improved A*,75784,151.475,43.525,0
Improved A*,75785,158.775,24.675,0
Improved A*,75786,136.2,12.025,0
Improved A*,75787,290.2,218.325,0
Improved A*,75788,243.525,127.15,0
Improved A*,75789,133.5,37.175,0
Improved A*,75790,211.35,103.225,0
Improved A*,75791,318.275,190.9,0
Improved A*,75792,270.6,176.85,0
Improved A*,75793,229.15,89.925,0
Improved A*,75794,299.55,137.6,0
Improved A*,75795,224.375,94.875,0
Improved A*,75796,207.35,79.0,0
Improved A*,75797,256.325,152.05,0
Improved A*,75798,182.35,75.65,0
Improved A*,75799,150.0,45.65,0
Improved A*,75800,182.75,78.55,0
Improved A*,75801,184.075,64.325,0
Improved A*,75802,278.55,148.2,0
Improved A*,75803,199.95,70.925,0
Improved A*,75804,133.775,8.6,0
Improved A*,75805,230.7,117.2,0
Improved A*,75806,149.325,59.5,0
Improved A*,75807,179.925,96.9,0
Improved A*,75808,218.25,115.45,0
Improved A*,75809,209.225,83.75,0
Improved A*,75810,334.15,194.5,0
Improved A*,75811,156.825,39.15,0
Improved A*,75812,333.05,188.675,0
Improved A*,75813,220.375,125.05,0
Improved A*,75814,195.825,51.9,0
Improved A*,75815,132.55,21.4,0
Improved A*,75816,157.6,74.825,0
Improved A*,75817,177.85,58.975,0
Improved A*,75818,241.25,93.9,0
Improved A*,75819,260.975,111.6,0
Improved A*,75820,146.3,27.075,0
Improved A*,75821,266.975,121.225,0
Improved A*,75822,154.075,45.65,0
Improved A*,75823,264.1,156.925,0
Improved A*,75824,201.975,60.825,0
Improved A*,75825,313.85,180.25,0
Improved A*,75826,247.625,103.325,0
Improved A*,75827,258.425,105.275,0
Improved A*,75828,227.825,88.55,0
Improved A*,75829,208.525,117.375,0
Improved A*,75830,239.15,93.3,0
Improved A*,75831,195.175,54.475,0
Improved A*,75832,122.95,15.3,0
Improved A*,75833,101.125,32.05,0
Improved A*,75834,185.55,40.775,0
Improved A*,75835,194.575,89.6,0
Improved A*,75836,222.3,113.8,0
Improved A*,75837,318.35,191.775,0
Improved A*,75838,173.225,76.175,0
Improved A*,75839,155.8,34.55,0
Improved A*,75840,265.375,133.775,0
Improved A*,75841,284.2,161.0,0
Improved A*,75842,277.0,109.725,0
Improved A*,75843,124.225,18.2,0
Improved A*,75844,122.3,18.625,0
Improved A*,75845,71.1,1.95,0
Improved A*,75846,175.35,85.35,0
Improved A*,75847,139.225,39.175,0
Improved A*,75848,165.1,39.4,0
Improved A*,75849,137.275,46.25,0
Improved A*,75850,282.475,155.675,0
Improved A*,75851,185.475,65.725,0
Improved A*,75852,280.525,134.675,0
Improved A*,75853,227.35,88.675,0
Improved A*,75854,291.3,144.25,0
Improved A*,75855,180.7,83.925,0
Improved A*,75856,266.75,145.75,0
Improved A*,75857,197.525,48.275,0
Improved A*,75858,212.125,121.125,0
Improved A*,75859,206.125,79.525,0
Improved A*,75860,172.925,72.675,0
Improved A*,75861,145.225,19.05,0
Improved A*,75862,148.35,29.15,0
Improved A*,75863,274.625,158.325,0
Improved A*,75864,167.475,39.075,0
Improved A*,75865,198.675,94.975,0
Improved A*,75866,211.15,119.525,0
Improved A*,75867,225.55,90.65,0
Improved A*,75868,152.025,50.725,0
Improved A*,75869,278.1,166.025,0
Improved A*,75870,283.2,149.85,0
Improved A*,75871,297.975,207.95,0
Improved A*,75872,182.85,49.375,0
Improved A*,75873,308.975,173.325,0
Improved A*,75874,242.525,131.525,0
